text,label,source
"9.6. Amennyiben a Kedvezményezettnek az adott nyilatkozata ellenére fizetendő vagy
levonható általános forgalmi adója keletkezik,  a Támogató által is támogatott általános
forgalmi adó összegének megfelelő támogatást köteles visszafizetni a jelen ÁSZF 9. 5.
pont jában foglaltak szerint .",3-Többé/kevésbé megértem,nemzeti_tehetseg_program_aszf_labeled.json
"9.7. Amennyiben Kedvezményezett visszafizetési kötelezettségét a Lebonyolító által megjelölt
határidőig  nem teljesíti, a Lebonyolító jogosult a követelést banki beszedési megbízás
benyújtásával érvényesíteni.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"9.8. A visszafizetési kötelezettség nem teljesítése esetén a visszafizetendő összeget és annak
kamatait az állami adó - és vám hatóság megkeresésre adók mód jára hajtja be. Amennyiben


12 a Kedvezményezett az Okiratban meghatározott visszafizetési kötelezettsége teljesítésével
késedelembe esik köteles a késedelem idejére az Ávr. szerinti késedelmi kamatot fizetni.  Az
államháztartás központi alrendszerébe tartozó k öltségvetési szerv Kedvezményezettet
kamatfizetési kötelezettség nem terheli.


X. A Kedvezményezett nyilatkozatai és kötelezettségei",1-Nagyon nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"10.1. A Kedvezményezett az O kirat hatályba lépésével

a) kijelenti, hogy az Okirat kibocsátásának időpontjában nem áll jogerős végzéssel elrendelt
végelszámolás, felszámolás alatt, ellene jogerős végzéssel elrendelt felszámolási, csőd -,
végelszámolási vagy egyéb, a megszüntetésére irányuló, jogszabályban meghatározott
eljárás nincs folyamatban;

b) kijelenti, hogy a pályázata részeké nt benyújtott dokumentumokban, nyilatkozatokban
foglaltak az Okirat kibocsátásának időpontjában változatlanul fennállnak;

c) kijelenti, hogy megfelel az Áht. 50. § (1) bekezdése szerinti egyéb követelményeknek;

d) kijelenti, hogy a köztulajdonban álló gazdaság i társaságok takarékosabb működéséről
szóló 2009. évi CXXII. törvényben foglalt közzétételi kötelezettségének eleget tett;

e) kijelenti, hogy a nemzeti vagyonról szóló 2011. évi CXCVI. törvény 3. § (1) bekezdése
szerint átlátható szervezetnek minősül;

f) kijelenti, hogy nem áll fenn harmadik személy irányában olyan kötelezettsége, amely a
költségvetési támogatás céljának megvalósulását meghiúsíthatja;

g) kijelenti, hogy a támogatási igényében foglalt adatok, információk és dokumentumok
teljes körűek, valódia k és hitelesek;

h) kijelenti, hogy a jogosulatlanul igénybe vett támogatás összegét és annak kamatait az Ávr. -
ben és jelen ÁSZF IX. fejezetében foglaltak  szerint visszafizeti;

i) nyilatkozik arról, hogy a támogatás pénzforgalmának lebonyolítására kizárólag az
Okiratban megnevezett fizetési számlája szolgál, továbbá nyolc napon belül írásban
bejelenti Lebonyolítónak, ha új fizetési számlát nyit, s a számlavezető pénzügyi intézmény
által záradékolt felhatalmazó levelet egyidejűleg megküldi;

j) kijelenti , hogy a Leb onyolító által előírt biztosítékokat rendelkezésre bocsátja ;

k) tudomásul veszi, hogy amennyiben a  Kbt. rendelkezései alapján ajánlatkérőnek minősül,
úgy a támogatási cél végrehajtása során a beszerzésekre vonatkozóan biztosítania kell a
tisztességes, diszkriminációmentes, nyílt és átlátható eljárást, a közbeszerzési értékhatárt
elérő beszerzések esetében pedig a támogatásból finanszírozott építési beruházás,
árubeszerzés, illetve szolgáltatás igénybevétele során a hatályos Kbt. rendelkezéseinek
megfele lően köteles eljárni;

l) tudomásul veszi, hogy a Lebonyolító ellenőrzi azt, hogy eleget tett -e a közbeszerzési
jogszabályoknak, és erre tekintettel a Kedvezményezett köteles a z Okiratban és jelen ÁSZF -
ben meghatározott beszámoló benyújtásával egyidejűleg a L ebonyolítóval írásban közölni,


13 hogy a hatályos Kbt. -ben foglalt előírás végrehajtásaként hol (milyen módon) tette közzé
az eljárásra vonatkozó dokumentumokat, továbbá – amennyiben a Lebonyolító erre
írásban felszólítja – köteles a Lebonyolító által kért do kumentumokat a Lebonyolító által
megadott határidőig benyújtani;

m) nyilatkozik arról, hogy az előirányzatból támogatott tevékenység, támogatási cél és
támogatási program megvalósítása során létrehozott, illetve megszerzett tárgyi eszköznek
minősülő vagyontá rgyat leltárba veszi;

n) tudomásul veszi, hogy a támogatás összegéből beszerzett vagyont a beszámoló
benyújtására az Okiratban rögzített beszámolási határidőtől számított 5 évig a támogatás
céljának megfelelően köteles használni, és azt a beszámoló benyújtás ára az Okiratba n
rögzített határidőtől számított 5 éven belül csak a Lebonyolító előzetes írásbeli
jóváhagyásával és a foglalkoztatási, illetve a szolgáltatási és az egyéb kötelezettségek
átvállalásával, átruházásával idegenítheti el, adhatja bérbe vagy má s használatába, illetve
terhelheti meg;

o) tudomásul veszi , hogy Lebonyolító a pályázatában  megadott adatokat a támogatási igény
lebonyolítása, elbírálása érdekében kezel i, feldolgozza, a bíráló(k)nak továbbít ja, és azokat
a támogatási igény lezárulta után 10 évig megőr zi;

p) nyilatkozik arról, hogy vele szemben nem állnak fenn az Ávr. 81. § -ban meghatározott
feltételek;

q) kijelenti, hogy az adott támogatási céllal azonos tárgyban, korábban vagy egyidejűleg
benyújtott támogatási igényeiről a pályázat benyújtása kor az EPER -ben nyilatkozott.
Amennyiben a nyilatkozatban foglaltakhoz képest változás következik be, a
Kedvezményezett a tudomására jutástól számított nyolc napon belül köteles bejelenteni a
Lebonyolítónak;

r) kijelenti, hogy a támogatott célokkal kapcsolat os iratok és dokumentumok fellelhetőségi
helyéről a pályázat benyújtásakor az EPER -ben nyilatkozott. Amennyiben a nyilatkozatban
foglaltakhoz képest változás következik be, a Kedvezményezett a tudomására jutástól
számított nyolc napon belül köteles bejelen teni a Lebonyolítónak;

s) tudomásul veszi, hogy a köztartozás vizsgálata céljából – a támogatási jogviszony
fennállásáig – a Támogató vagy a Lebonyolító adatszolgáltatása alapján a Kincstár és a
Nemzeti Adó - és Vámhivatal jogosultak Kedvezményezett és / vagy  az általa képviselt
szervezet nevének (megnevezésének), lakhelyének (székhelyének), adószámának,
adóazonosító jelének kezelésére;

t) tudomásul veszi, hogy a támogatott tevékenység megvalósításáról szóló beszámolóban
kizárólag olyan – a költségvetésből nyújt ott támogatás terhére teljesített – költségek
tüntethetőek fel, amelyek jogosságáról és összegszerűségéről a Kedvezményezett azok
kifizetése előtt – ellenszolgáltatás teljesítését követően esedékes kifizetés előtt ezen felül
az ellenszolgáltatás teljesítés éről is előzetesen - meggyőződött.

u) kijelenti, hogy amennyiben a szervezet a helyi önkormányzatok adósságrendezési
eljárásáról szóló 1996. évi XXV. törvény hatálya alá tartozik, nem áll adósságrendezési
eljárás alatt, továbbá tudomásul veszi, hogy az Ávr.  142. § -a alapján adósságrendezési
eljárás alatt álló szervezete k részére  - függetlenül a támogatás egyéb feltételeinek
meglététől – Támogatói Okirat nem bocsátható ki ;



14
v) kijelenti, hogy – amennyiben jogszabály előírja – a támogatott tevékenységhez szükség es
jogerős hatósági engedélyek birtokában van;

w) kijelenti, hogy amennyiben a szervezet az egyesülési jogról, a közhasznú jogállásról,
valamint a civil szervezetek működéséről és támogatásáról szóló 2011. CLXXV. törvény (a
továbbiakban: Civil tv.) hatálya a lá tartozik, a beszámolóját a Civil tv. 30. § -ában , és egyéb
jogszabályokban  foglaltak szerint letétbe helyezte;

x) tudomásul veszi, hogy amennyiben 200.000  forint értékhatárt meghaladó értékű áru
beszerzésére vagy szolgáltatás megrendelésére irányuló szerző dés megkötésére nem az
Ávr. 76. § (2) bekezdése szerint kerül sor, a szerződés teljesítése érdekében történő
kifizetés a támogatott tevékenység költségei között nem vehető figyelembe;

y) tudomásul veszi, hogy az Ávr. 101. § -a értelmében a kedvezményezett a költségvetési
támogatásokkal kapcsolatos valamennyi dokumentumot köteles a beszámolójának
jóváhagyásától számított legalább tíz évig megőrizni.

z) tudomásul veszi, hogy az Áht. 51. § (2) bekezdése alapján az Európai Unió közvetlenül
alkalmazandó jogi aktusának eltérő rendelkezése hiányában  az államháztartáson kívüli
természetes személynek, jogi személynek és jogi személyiséggel nem rendelkező más
szervezetnek folyósításra kerülő költségvetési támogatásból a költségvetési támogatásban
részesülő természetes személyt, jogi személyt, jogi személyiség nélküli más szervezetet
terhelő köztartozás összegét a Nemzeti Adó - és Vámhivatal adatszolgáltatása alapj án a
Kincstár visszatartja, és a Nemzeti Adó - és Vámhivatal megfelelő bevételi számláján
jóváírja . A visszatartás a Kedvezményezettnek a költségvetési támogatás érdekében vállalt
kötelezettségeit – az Ávr. 90. § (4) bekezdése alapján – nem érinti, a vissza tartott összeg a
költségvetési támogatással történő elszámolás során a költségterv alapján felmerült
költségként nem számolható el, kivéve ha a közfeladat ellátásának más módon vagy más
szervezeti keretben történő hatékonyabb biztosítása érdekében az Orszá ggyűlés, a
Kormány vagy a miniszter hatáskörében hozott intézkedés végrehajtása azt kifejezetten
szükségessé teszi;

aa) tudomásul veszi, hogy ha az Áht. 51. § (3) bekezdése szerinti nem állami intézmény
fenntartónak vagy az általa fenntartott intézménynek – a Nemzeti Adó - és Vámhivatal
adatszolgáltatása alapján  – köztartozása van, a Kincstár erről értesíti a költségvetési
támogatást folyósító fejezetet irányító szerv vezetőjét. Ha a fejezetet irányító szerv vezetője
úgy nyilatkozik, hogy a köztartozás levonása  a nem állami intézmény fenntartója vagy az
általa fenntartott intézmény közfeladatai ellátását súlyosan veszélyeztetné, a költségvetési
támogatást a Kincstár a köztartozás levonása nélkül utalja át a Kedvezményezettnek;

bb) hozzájárul ahhoz, hogy a Kincstár  által működtetett monitoring rendszerben nyilvántartott
adataihoz a költségvetési támogatás utalványozója, folyósítója, a  Magyarország 202 3. évi
központi költségvetéséről szóló 202 2. évi X XV. törvény 1. melléklet  XIX. Uniós fejlesztések
fejezetből biztosí tott költségvetési támogatás esetén a közreműködő szervezet, ennek
hiányában az irányító hatóság (a továbbiakban együtt: a támogatás folyósítója), az Állami
Számvevőszék, a Kormányzati Ellenőrzési Hivatal, az Európai Támogatásokat Auditáló
Főigazgatóság, a z állami adóhatóság, a csekély összegű támogatások nyilvántartásában
érintett szervek hozzáférjenek .",2-Nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"10.2. Amennyiben az O kirat kibocsátását követően a Kedvezményezett adataiban, továbbá
különösen az alábbi körülményekben változás következik be, arról a tudomására jutástól


15 számított nyolc napon belül, a változást igazoló dokumentumok megküldésével és szükség
esetén az O kirat módosításának kezdeményezésével együtt a Lebon yolítónak bejelenti:

a) ha az O kiratban meghatározott megvalósítási időszak kezdő időpontjától számított hat
hónapon belül a támogatott tevékenység nem kezdődik meg;
b) az Ávr. 81. § -ban meghatározott valamely körülmény a támogatási döntés
meghozatalát követően  következik be;
c) ha a támogatott tevékenység megvalósítása meghiúsul, t artós akadályba ütközik, vagy
az Okiratban foglalt ütemezéshez képest jelentős késedelmet szenved;
d) ha jogerősen elrendelt csőd -, felszámolási, végelszámolási vagy egyéb – a
megszüntetésé re irányuló, jogszabályban meghatározott – eljárás indul ellene;
e) ha bármely, az Okirat kibocsátásának feltételéül előírt nyilatkozat/dokumentum
visszavonásra kerül, vagy azt bíróság/hatóság megsemmisíti;
f) ha az Ávr. 97. § (1) bekezdésben foglalt bármely kör ülményben változás következik be;
g) a Kedvezményezett adólevonási jogosultságában, más adataiban vagy a költségvetési
támogatás biztosításának egyéb – a támogatási igényben ismertetett vagy a
jogszabályban, Okiratban rögzített – feltételeiben változás követk ezik be .",3-Többé/kevésbé megértem,nemzeti_tehetseg_program_aszf_labeled.json
"10.3. A jelen ÁSZF 10.2. pont jában foglalt  bejelentésről történő tudomásszerzést vagy egyéb
módon történő tudomásszerzést követően a Lebonyolító 15 napon belül megteszi az általa
nyilvántartott adatok megváltoztatás ára, az Okirat visszavonására, továbbá a jogosulatlanul
igénybe vett támogatás visszakövetelésére vagy más eljárás lefolytatására irányuló
intézkedéseket.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"10.4. A Kedvezményezett köteles az Okirat lejáratáig/támogatási jogviszony fennállása alatt és
ezzel kapcsolatos kötelezettségei teljesítéséig a Lebonyolító részére haladéktalanul írásban
bejelent eni, ha a törvényes képviselőjének személye változik, ha ellene ügyészségi
törvényességi felügyeleti eljárás indul vagy keresetet nyújtanak be, illetve ha a legfelsőbb
szerve olyan napirend et tűz ki tárgyalásra, amely a szervezet jogi személyisége
megszűnését eredményezheti.",2-Nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.1. A Kedvezményezett a programok sikeressége és eredményeinek széles körben láthatóvá
tétele érdekében fenntartja a ka pcsolatot  a Lebonyolítóval , a programok megvalósítási
időszaka alatt legalább egyszer köteles eredményeiről, sikereiről (a pályázatban leírt
elvárásoknak megfeleltethető részcélok ról, és végső célok ról) elektronikus úton írásban
tájékoztatni a Lebonyolítót, ezen felül a projekt megvalósulását, lezártát követően is.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.2. A Kedvezményezett továbbá köteles bármely, a támogatott programhoz kapcsolódó
eseményről (pl. díjátadó/kiállítás/konferencia) a Lebonyolító t elektronikus úton írásban
értesíteni. Az eseményről szóló értesítést elektronikus úton az ntp@nktk .hu e-mail címre
kell megküldeni, legkésőbb a rendezvény napját megelőző 20 nappal. A rendezvény
bejelentő lap letölthető  a www.nktk .hu honlapról. A bejelentő laphoz csatolni kell a jelen
ÁSZ F 11.5 . pontjában meghatározott arculati elemeket tartalmazó meghívót, plakátot is.


16 11.3. A Kedvezményezett tudomásul veszi, hogy a támogatás Kedvezményezet tjének nevére, a
támogatás céljára, összegére, továbbá a támogatási program megvalósítási helyére
vonatkozó adatok nyilvános ságra hozhatók.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.4. A Kedvezményezett a megvalósult projekt tevékenységei során, kommunikációjában,
kapcsolódó kiadványaiban köteles  a Nemzeti Tehetség Program, a Támogató nevét és
hivatalos grafikai logóját megjelenít eni. Továbbá köteles  a projektről szóló szöveget és fotót,
valamint a Nemzeti Tehetség Program, a Támogató nevét és hivatalos grafikai logóját
tartalmazó beszámolót honla pján közzétenni oly módon, hogy az a projekt lezárását
követően legalább 1 évig elérhető legyen.",3-Többé/kevésbé megértem,nemzeti_tehetseg_program_aszf_labeled.json
"11.5. A Kedvezményezett a támogatott feladat kivitelezése során – a média megjelenéseknél,
rendezvényeken, kiadványokon, könyveken, az ezekkel kapcsolatos reklám és  PR
anyagokon - köteles a Támogató teljes nevének, valamint a támogatás tényének kifogástalan
nyomdatechnikai kivitelezésben történő megjelentetésére. A Kedvezményezett a Támogató
nevének feltüntetésére, illetve használatára kizárólag az Okirat hatálya ala tt jogosult .",5-Könnyen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.6. A Kedvezményezett az ÁSZF. 11.4. és 11.5. pontjában meghatározottak  során a Lebonyolító
honlapján közzétett Kommunikációs útmutató szerint köteles eljárni.",2-Nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.7. Kiadványok (könyvek, cd, album, naptár stb.) támogatása esetében a Kedvezményezett
köteles a kiadvány kettő  példányá t a Lebonyolító részére ingyenes en átad ni, melyet a
Lebonyolító szakmai igazgatósága részére szükséges megküld eni.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"11.8. A Kedvezményezett a megvalósítási időszakban – legfeljebb 5 munkanapos határidővel –
bármikor kötelezhető a program előrehaladásával kapcsolatos adatszolgáltatás
benyújtására a Lebonyolító felé.",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"12.1. Az Ávr. 102/D. § (1) bekezdése értelm ében a pályázati úton biztosított költségvetési
támogatás esetén a támogatás igénylője vagy a kedvezményezett – kezelő szerv kijelölése
vagy lebonyolító szerv igénybevétele, illetve közreműködő szervezet kijelölése esetén – a
kezelő szervnél, lebonyolító s zervnél, illetve közreműködő szervnél, ennek hiányában a
támogatónál kifogást nyújthat be, ha a pályázati eljárásra, a támogatási döntés
meghozatalára, a támogatói okiratok kiadására , a költségvetési támogatás folyósítására,
visszakövetelésére vonatkozó e ljárás jogszabálysértő, a pályázati kiírásba vagy a z Okiratba
ütközik. E bekezdést a hazai forrás terhére finanszírozott, pályázati úton biztosított
költségvetési támogatás esetén a költségvetési támogatás államháztartáson kívüli igénylője
vagy kedvezménye zettje tekintetében kell alkalmazni.",2-Nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"12.2. A kifogás benyújtásával kapcsolatos részletszabályokat az Ávr. 102/D. § (1) -(8) bekezdései
rögzítik .",4-Érthető,nemzeti_tehetseg_program_aszf_labeled.json
"13.1. Az Okirat céljára és társadalmi hasznosságára tekintettel a Felek fokozott gondossággal
kötelesek eljárni a teljesítés során. Erre tekintettel a Felek kötelesek egymás teljesítését
elősegítve szorosan együttműködni, és egymás méltányos érdekeit figyelembe venni .",5-Könnyen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"13.2. Az Okirat kiadás feltételeként meghatározott dokumentumok, valamint a beszámolóról
szóló döntésig beküldött és a Lebonyolító által elfogadott módosítási kérelmek az Okirat
részét képezik. A Kedvezményezett pályázati dokumentációját az Okiraton kívül a pályázat i
kérelme, valamint nyilatkozatai, egyéb kérelmei képezik. Az Okirat rendelkezéseit a
Kedvezményezett pályázati kérelme, nyilatkozatai, egyéb kérelmei, továbbá jelen ÁSZF, a
pályázati felhívás, valamint a z elszámolási útmutató alapján kell értelmezni .",3-Többé/kevésbé megértem,nemzeti_tehetseg_program_aszf_labeled.json
"13.3. Az Okiratban nem vagy nem kellő részletességgel szabályozott kérdések tekintetében a
jelen ÁSZF, valamint a magyar jog szabályai – elsősorban a Nemzeti Tehetség Program
finanszírozásáról szóló 104/2015. (IV.  23.) Korm. rendelet,  az Áht. , az Ávr.,  a fejezeti
kezelésű előirányzatok és központi kezelésű előirányzatok kezeléséről és felhasználásáról
szóló 10/2023 (X. 16.) KIM  rendelet , valamint a Polgári Törvénykönyvről szóló 2013. évi V.
törvény irányadóak.",1-Nagyon nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"13.4. Felek az Okiratból eredő esetleges jogvitáikat elsősorban tárgyalásos úton kötelesek
rendezni .",5-Könnyen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"13.5. Az Okirattal összefüggő adatok nem minősülnek üzleti titoknak, nem tarthatóak  vissza
üzleti titokra hivatkozással, amennyiben azok megismerését vagy nyilvánosságra hozatalát
törvény közérdekből elrendeli. A fentiektől eltérően azonban a Támogató nem hozhatja
nyilvánosságra azokat az adatokat, amelyeknek megismerése a Kedvezményezet t üzleti
tevékenységének végzése szempontjából aránytalan sérelmet okozna - így különösen
technológiai eljárásra, műszaki megoldásra, know -how -ra vonatkozó adatokat -, feltéve,
hogy ez nem akadályozza meg a közérdekből nyilvános adat megismerésének lehetős égét .",5-Könnyen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"14.1. A 202 3. május 8 -án kiadott ÁSZF hatályát veszti a jelen ÁSZF hatálybelép ésnek napján.  A
jelen ÁSZF 2023. november 2 . napjától hatályos, rendelkezéseit a hatálybalépése előtt
kiadott támogatói okiratokra is alkalmazni kell .",1-Nagyon nehezen érthető,nemzeti_tehetseg_program_aszf_labeled.json
"5.4. A Vevőnek a rendelés bármely szakaszában és a megrendelés Eladó részére való elküldéséig a Webáruházban bármikor lehetősége van az adatbeviteli hibák javítására a megrendelési felületen (pl. termék törlése a kosárból a piros „X"" gomb használatával, a darabszámot pedig a kívánt mennyiség pontos begépelésével tudja megadni).",4-Érthető,netkazan_labeled.json
"5.5. Szerződés megkötésére kizárólag magyar nyelven van lehetőség. A megkötött szerződés elektronikus úton megkötött szerződésnek minősül, mely nem tekinthető írásba foglalt szerződésnek, amelyre az elektronikus kereskedelmi szolgáltatások, valamint az információs társadalommal összefüggő szolgáltatások egyes kérdéseiről szóló 2001. évi CVIII. törvényben foglaltak megfelelően irányadóak.",3-Többé/kevésbé megértem,netkazan_labeled.json
"5.6. A Honlapon keresztül megkötött elektronikus szerződés nem kerül iktatásra, és későbbiekben papír alapon nem férhető hozzá.",3-Többé/kevésbé megértem,netkazan_labeled.json
"5.7.2. A termékek vételára a Webáruházban az általános forgalmi adót és egyéb közterheket is tartalmazó módon kerül feltüntetésre, mely vételár nem tartalmazza a kiszállítás költségét. A termékek ára magyar forintban (HUF) értendő. Egyes, nem járatos termékeknél melyeket kizárólag az egyedi vevői igények kiszolgálására szerzünk be, az áru bruttó vételárának 20%-át az Eladó előlegként elkérheti. Az árváltoztatás jogát az Eladó fenntartja és a Webáruház felületén jelentkező esetleges hibákért felelősséget nem vállal. Eltérés esetén a gyártó által megadott paraméterek érvényesek. Az árlistákban előforduló esetleges hibákért megértésüket kérjük! Az Eladó fenntartja a jogot, hogy bármikor, előzetes értesítés nélkül módosíthatja a jelen oldalakon található anyagokat vagy a bennük feltüntetett termékeket és árakat. Ez esetben a módosítást megelőzően leadott rendeléseket, a módosítást megelőző feltételekkel és áron teljesíti a Vevő részére. Készleten nem lévő termék esetén a feltüntetett árak és szállítási idők tájékoztató jellegűek, minden esetben függnek az aktuális beszerzési lehetőségektől is. Az Eladó nem vállal felelősséget a gondossága ellenére és/vagy a rendszer hibájából eredően hibásan feltüntetett árért, illetve a nyilvánvalóan téves, a termék közismert nagyságrendű árától jelentősen eltérő, irreális árra (pl. 0 Ft, 1 Ft). Ilyen esetekben az Eladó nem köteles a terméket a weboldalon hibásan feltüntetett áron szolgáltatni. Hibás ár feltüntetése esetén az Eladó, a rendelés visszaigazolásában (telefonon történő 2. visszaigazolás) ajánlja fel a termék valós áron történő megvásárlásának lehetőségét, mely információ birtokában a Vevő eldöntheti, hogy megrendeli valós áron a terméket vagy minden hátrányos jogkövetkezmény nélkül lemondja a megrendelést.",2-Nehezen érthető,netkazan_labeled.json
"5.8. A webáruházban fellelhetőek olyan termékek, melyeket – a termék jellege, tulajdonsága, használhatósága alapján – a Hüperion Kft. kizárólag a szakmája, önálló foglalkozása vagy üzleti tevékenysége körében eljáró Figyelemmel arra, hogy az egyes tartós fogyasztási cikkekre vonatkozó kötelező jótállásról szóló 151/2003. (IX. 22.) Korm. rendelet 1.§ alapján a kötelező jótállás kizárólag a Polgári Törvénykönyv szerinti fogyasztó és vállalkozás közötti szerződés keretében eladott – rendelet 1. mellékletben felsorolt – új tartós fogyasztási cikkekre terjed ki, a vállalkozások részére értékesített termékek esetén a Hüperion Kft-t jótállási A Hüperion Kft. minden esetben egyértelműen megjelöli azon termékeket, amelyek vásárlása esetén a Vásárlónak a megrendelő oldalon adószámot szükséges megadnia, valamint nyilatkozni arról, hogy a szakmája, önálló foglalkozása vagy üzleti tevékenysége körében eljáró Ezen termékek esetében a Vásárló a jelen Ászf-ben meghatározott módon élhet kellékszavatossági igényével.",1-Nagyon nehezen érthető,netkazan_labeled.json
5.9. Az Eladó papíralapú számlát állít ki. A Hüperion Kft. a számlát legkésőbb a termék átadásakor bocsátja a Vevő rendelkezésére.,4-Érthető,netkazan_labeled.json
5.10. A Vevő a megrendelt árut a rendeléskor kiválasztottaknak és Hüperion Kft. által visszaigazoltan elfogadottaknak megfelelően személyesen vagy a Vevő megadott szállítási címén a visszaigazoló e-mailben jelzett időintervallumban futárszolgálat által történő házhozszállítás keretében veheti át.,5-Könnyen érthető,netkazan_labeled.json
"5.11.4. A nezkazan.hu portálon megtalálható termékek szállítási határideje termékenként változó. Az általános teljesítési határidő 3-10 munkanap. Egyes termékek készleten vannak, míg mások alacsony vevői igények miatt csak megrendelésre érkeznek, ezért az ilyen termékek várható szállítási idejéről az Eladó a Vevőt telefonon és/vagy írásban értesíti. Az első kézbesítési kísérlet sikertelensége esetén, a címiraton feltüntetett címzetti magyarországi telefonszámon a futár – az értesítő hátrahagyását megelőzően – megkísérli egyeztetni a másodszori kézbesítés időpontját. A telefonszám hiánya, illetve az egyeztetési kísérlet sikertelensége esetén a Magyar Posta a csomag küldemény érkezéséről és a kézbesítés megkísérléséről értesítőt hagy hátra, melyen feljegyzi a kézbesítési kísérlet dátumát (hónap, nap, időpont) és azt a telefonszámot, amelyen a másodszori kézbesítés időpontját a Címzett egyeztetheti. A Címzett által (az értesítő alapján) kezdeményezett egyeztetés elmaradása esetén a csomag küldemény kézbesítésének másodszori kísérletére a következő munkanapon kerül sor. A második kézbesítési kísérlet sikertelensége esetén a Magyar Posta a címhelyen ismételten értesítőt hagy, melyen feltünteti azt a kézbesítési pontot, illetve rendelkezésre tartási (őrzési) időt, ahol és ameddig a postacsomag küldeményt a jogosult átveheti. A postacsomag küldemények a kézbesítési ponton a két kézbesítési kísérlet között nem vehetők át, a címzett vagy egyéb jogosult átvevő a postacsomag küldeményt csak a második kézbesítési kísérletet követően veheti át.",1-Nagyon nehezen érthető,netkazan_labeled.json
"7.2.2. A Hüperion Kft-nek a saját költségére kell biztosítania a kicserélt áru visszavételét. Ha a kijavítás vagy kicserélés olyan áru eltávolítását teszi szükségessé, amelyet az áru jellegének és céljának megfelelően - a hiba felismerhetővé válása előtt - üzembe helyeztvállek, akkor a kijavításra vagy kicserélésre vonatkozó kötelezettség magában foglalja a nem megfelelő áru eltávolítását és a csereként szállított vagy kijavított áru üzembe helyezését vagy az eltávolítás, illetve üzembe helyezés költségeinek viselését.",4-Érthető,netkazan_labeled.json
"7.2.3. A Hüperion Kft. által Vevőnek eladott termék hibája esetén a Vevő követelheti a gyártótól (gyártónak minősül a termék előállítója és forgalmazója), hogy a termék hibáját javítsa ki, vagy - ha a kijavítás megfelelő határidőn belül, a Vevő érdekeinek sérelme nélkül nem lehetséges - a terméket cserélje ki. A gyártót a termékszavatosság az adott termék általa történő forgalomba hozatalától számított két évig terheli. E határidő eltelte jogvesztéssel jár.",3-Többé/kevésbé megértem,netkazan_labeled.json
"7.2.4. A Hüperion Kft. megtagadhatja az áru szerződésszerűvé tételét, ha a kijavítás, illetve a kicserélés lehetetlen, vagy ha az aránytalan többletköltséget eredményezne a vállalkozásnak, figyelembe véve valamennyi körülményt, ideértve a szolgáltatás hibátlan állapotban képviselt értékét, valamint a szerződésszegés súlyát.",3-Többé/kevésbé megértem,netkazan_labeled.json
